AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,label,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
4.969331873,0.523161874,0.201234296,0.225347661,16,113,56,FALSE,Cre08.g380800,Cre08.g380800,96.2300885,57,0,FALSE,0,Cre08.g380800,1287153059
5.443468716,0.158964696,0.183706392,0.256410256,16,79,46,FALSE,g10274,g10274,96.11392405,33,0,FALSE,0,g10274,182928935
4.177419355,0.26066811,0.239382239,0.102339181,8,19,9,FALSE,Cre10.g466650,Cre10.g466650,10,10,0,FALSE,0,Cre10.g466650,85641348
4.377358491,0.752433709,0.228448276,0.216924399,11,97,67,FALSE,Cre06.g267750,Cre06.g267750,90.02061856,30,0,FALSE,0,Cre06.g267750,1977989061
5.31396839,1.980368438,0.18818328,0.199581431,18,73,7,FALSE,Cre07.g353250,Cre07.g353250,83.32876712,66,0,FALSE,0,Cre07.g353250,1.07805E+11
5.411247803,1.663283488,0.18480026,0.197681704,17,57,13,FALSE,Cre05.g242600,Cre05.g242600,80.66666667,44,0,FALSE,0,Cre05.g242600,4776359184
6.052212829,0.423349417,0.165228823,0.196969697,17,22,10,FALSE,Cre06.g297450,Cre06.g297450,63.13636364,12,0,FALSE,0,Cre06.g297450,2154042928
5.512527473,0.212459045,0.181404992,0.209528215,17,47,4,FALSE,"CGLD12,Cre01.g031600","CGLD12,Cre01.g031600",84.19148936,43,0,FALSE,0,"CGLD12,Cre01.g031600",395996501
6.893203883,0.001365479,0.145070423,0,12,2,1,FALSE,Cre17.g699150,Cre17.g699150,14.5,1,0,FALSE,0,Cre17.g699150,337507
9.787765293,0.159468781,0.102168367,0,19,4,1,FALSE,Cre09.g399100,Cre09.g399100,11,3,0,FALSE,0,Cre09.g399100,345334290
5.629669157,0,0.177630332,0.172660673,16,78,0,FALSE,"Cre12.g485350,g12044","Cre12.g485350,g12044",80.55128205,78,0,FALSE,0,"Cre12.g485350,g12044",0
5.692799318,0.007112235,0.175660504,0.23541963,19,38,1,FALSE,Cre02.g111150,Cre02.g111150,78.97368421,37,0,FALSE,0,Cre02.g111150,31720080
4.487603306,0,0.222836096,0.2,9,6,0,FALSE,Cre12.g503300,Cre12.g503300,8.333333333,6,0,FALSE,0,Cre12.g503300,0
0,0,0,0,0,1,1,FALSE,g5919,g5919,10,0,0,FALSE,0,g5919,0
1,0.006237002,1,0.30952381,1,7,6,FALSE,g16102,g16102,18,1,0,FALSE,0,g16102,9321020
1,2.00E-04,1,0,1,3,1,FALSE,Cre14.g611150,Cre14.g611150,5,2,0,FALSE,0,Cre14.g611150,14284
4.560344828,0.085088723,0.219281664,0.1,9,10,6,FALSE,Cre03.g158750,Cre03.g158750,15.7,4,0,FALSE,0,Cre03.g158750,112746950
1,1.30E-04,1,0.15,1,5,4,FALSE,Cre02.g143250,Cre02.g143250,5.2,1,0,FALSE,0,Cre02.g143250,14071
3.891891892,0.00319144,0.256944444,0.25,8,8,6,FALSE,Cre14.g619100,Cre14.g619100,60.25,2,0,FALSE,0,Cre14.g619100,1679696
5.420168067,1.34E-04,0.184496124,0.2,10,6,1,FALSE,Cre11.g476200,Cre11.g476200,5.333333333,5,0,FALSE,0,Cre11.g476200,14336
7.222091657,0.220321832,0.138464042,0.196428571,17,8,1,FALSE,Cre12.g549000,Cre12.g549000,14.25,7,0,FALSE,0,Cre12.g549000,596981851
8.137323944,0,0.122890524,0.214285714,18,8,0,FALSE,Cre12.g498650,Cre12.g498650,9.625,8,0,FALSE,0,Cre12.g498650,0
0,0,0,0.333333333,0,3,3,FALSE,"Cre09.g412350,g10209","Cre09.g412350,g10209",10,0,0,FALSE,0,"Cre09.g412350,g10209",0
3.736363636,0.132192228,0.267639903,0.258169935,8,18,13,FALSE,Cre06.g299650,Cre06.g299650,76.38888889,5,0,FALSE,0,Cre06.g299650,502285674
1.5,1.28E-05,0.666666667,0.25,2,4,3,FALSE,g15369,g15369,17.75,1,0,FALSE,0,g15369,910
0,0,0,0.5,0,2,2,FALSE,"SRR1,g6853","SRR1,g6853",8,0,0,FALSE,0,"SRR1,g6853",0
5.265979381,0.251990726,0.189898199,0.140522876,12,18,9,FALSE,Cre02.g106250,Cre02.g106250,29.72222222,9,0,FALSE,0,Cre02.g106250,191263306
6.509586276,0.640430531,0.153619594,0.143382353,18,17,10,FALSE,Cre17.g696500,Cre17.g696500,28.94117647,7,0,FALSE,0,Cre17.g696500,1664936437
6.038002981,0.055976001,0.165617672,0.236666667,15,25,8,FALSE,Cre07.g329100,Cre07.g329100,77.4,17,0,FALSE,0,Cre07.g329100,53518924
6.825587467,0,0.146507536,0.207894737,17,20,0,FALSE,Cre12.g503650,Cre12.g503650,42.2,20,0,FALSE,0,Cre12.g503650,0
6.431058496,0,0.155495398,0.25,16,4,0,FALSE,Cre12.g507900,Cre12.g507900,46.25,4,0,FALSE,0,Cre12.g507900,0
4.18220339,0.013997606,0.239108409,0.138888889,8,9,3,FALSE,"ANK24,g5223","ANK24,g5223",22.33333333,6,0,FALSE,0,"ANK24,g5223",3322078
8.582822086,0.147707901,0.116511794,0.206666667,15,25,15,FALSE,g1239,g1239,43.4,10,0,FALSE,0,g1239,328253494
0,0,0,0.211111111,0,10,10,FALSE,Cre07.g357300,Cre07.g357300,37.6,0,0,FALSE,0,Cre07.g357300,0
6.960991038,0.047365237,0.143657705,0.16984127,17,36,4,FALSE,"Cre14.g616100,g14844","Cre14.g616100,g14844",40.19444444,32,0,FALSE,0,"Cre14.g616100,g14844",58521463
9.689917937,0.013305474,0.103200048,0.214285714,20,15,7,FALSE,Cre08.g372000,Cre08.g372000,26.8,8,0,FALSE,0,Cre08.g372000,4417169
7.191619826,0.133640974,0.139050732,0.298461538,16,26,4,FALSE,g6799,g6799,48.11538462,22,0,FALSE,0,g6799,287805595
7.613089005,0.891628962,0.131352727,0.193675889,16,23,9,FALSE,"Cre02.g077400,HDH1","Cre02.g077400,HDH1",31.30434783,14,0,FALSE,0,"Cre02.g077400,HDH1",1531484142
7.86853989,0,0.127088382,0.177777778,16,10,0,FALSE,Cre12.g503550,Cre12.g503550,20.3,10,0,FALSE,0,Cre12.g503550,0
7.310206134,0.089511764,0.136795048,0.282926829,16,41,3,FALSE,Cre06.g252650,Cre06.g252650,48.87804878,38,0,FALSE,0,Cre06.g252650,226915463
3.858823529,0.065069846,0.259146341,0.210144928,8,24,19,FALSE,g8798,g8798,35,5,0,FALSE,0,g8798,83920642
3.75,0.001958752,0.266666667,0.357142857,8,28,21,FALSE,Cre01.g004500,Cre01.g004500,55.25,7,0,FALSE,0,Cre01.g004500,1815424
8.259430841,0.035658736,0.121073718,0.214942529,17,30,15,FALSE,g12149,g12149,34.96666667,15,0,FALSE,0,g12149,69335382
3.88028169,0.001597971,0.257713249,0.384210526,9,20,12,FALSE,g4454,g4454,50.9,8,0,FALSE,0,g4454,957666
1,9.78E-05,1,0.133333333,1,6,5,FALSE,Cre01.g020150,Cre01.g020150,3.166666667,1,0,FALSE,0,Cre01.g020150,6969
2.571428571,0,0.388888889,0.5,4,2,1,FALSE,"Cre12.g547550,Cre12.g547600,g13601","Cre12.g547550,Cre12.g547600,g13601",5.5,1,0,FALSE,0,"Cre12.g547550,Cre12.g547600,g13601",0
0,0,0,0.133333333,0,6,6,FALSE,g6878,g6878,3.333333333,0,0,FALSE,0,g6878,0
1.833333333,0.001977918,0.545454545,0.095238095,3,7,5,FALSE,"g4451,g4452,g4453","g4451,g4452,g4453",7.428571429,2,0,FALSE,0,"g4451,g4452,g4453",171047
8.38697318,0.631572451,0.119232526,0.1,17,5,3,FALSE,Cre10.g452100,Cre10.g452100,8.6,2,0,FALSE,0,Cre10.g452100,1110837736
6.516,4.42E-04,0.153468386,0.166666667,10,3,1,FALSE,Cre02.g111450,Cre02.g111450,7,2,0,FALSE,0,Cre02.g111450,31486
0,0,0,0.121323529,0,17,17,FALSE,Cre07.g314050,Cre07.g314050,27.94117647,0,0,FALSE,0,Cre07.g314050,0
0,0,0,0.30952381,0,7,7,FALSE,g16129,g16129,18.28571429,0,0,FALSE,0,g16129,0
8.354587869,0,0.119694713,0.25,21,4,0,FALSE,Cre12.g508750,Cre12.g508750,14.25,4,0,FALSE,0,Cre12.g508750,0
0,0,0,0.166666667,0,3,3,FALSE,Cre07.g356150,Cre07.g356150,8.666666667,0,0,FALSE,0,Cre07.g356150,0
3.133333333,6.94E-04,0.319148936,0.295454545,5,12,11,FALSE,Cre07.g327350,Cre07.g327350,36.25,1,0,FALSE,0,Cre07.g327350,296212
7.512040558,0.112334776,0.133119622,0.097222222,15,9,3,FALSE,Cre02.g091050,Cre02.g091050,14.66666667,6,0,FALSE,0,Cre02.g091050,87726015
1,0.055748037,1,0.033333333,1,6,5,FALSE,Cre16.g663150,Cre16.g663150,9,1,0,FALSE,0,Cre16.g663150,22673676
1.333333333,0.00670978,0.75,0.142857143,2,7,5,FALSE,Cre14.g615450,Cre14.g615450,13.14285714,2,0,FALSE,0,Cre14.g615450,867324
0,0,0,0.241666667,0,25,25,FALSE,Cre07.g357700,Cre07.g357700,40.32,0,0,FALSE,0,Cre07.g357700,0
0,0,0,0.188888889,0,10,10,FALSE,Cre12.g508000,Cre12.g508000,26.8,0,0,FALSE,0,Cre12.g508000,0
3.766169154,0.276048045,0.265521797,0.163398693,7,18,11,FALSE,g17943,g17943,28.27777778,7,0,FALSE,0,g17943,218988156
3.081218274,0.277047131,0.324546952,0.199643494,9,34,25,FALSE,Cre02.g098250,Cre02.g098250,52.64705882,9,0,FALSE,0,Cre02.g098250,215062538
3.1,0.271185489,0.322580645,0.159340659,6,14,11,FALSE,Cre17.g732000,Cre17.g732000,23.35714286,3,0,FALSE,0,Cre17.g732000,163146745
3.161290323,0.133732315,0.316326531,0.176470588,5,18,14,FALSE,"Cre03.g183050,TIM22B","Cre03.g183050,TIM22B",46.11111111,4,0,FALSE,0,"Cre03.g183050,TIM22B",153586894
0,0,0,0,0,1,1,FALSE,Cre10.g420400,Cre10.g420400,25,0,0,FALSE,0,Cre10.g420400,0
1.5,0.125418138,0.666666667,0.1,2,6,4,FALSE,Cre06.g273050,Cre06.g273050,17.16666667,2,0,FALSE,0,Cre06.g273050,109676540
0,0,0,0.201666667,0,25,25,FALSE,"ATP3,g15338","ATP3,g15338",57.72,0,0,FALSE,0,"ATP3,g15338",0
0,0,0,0.22972973,0,38,38,FALSE,Cre16.g667200,Cre16.g667200,89.78947368,0,0,FALSE,0,Cre16.g667200,0
0,0,0,0,0,2,2,FALSE,Cre12.g484650,Cre12.g484650,13.5,0,0,FALSE,0,Cre12.g484650,0
0,0,0,0.5,0,11,11,FALSE,Cre06.g265000,Cre06.g265000,19.81818182,0,0,FALSE,0,Cre06.g265000,0
6.424242424,0,0.155660377,0.25,16,4,0,FALSE,Cre12.g487650,Cre12.g487650,88,4,0,FALSE,0,Cre12.g487650,0
0,0,0,0,0,1,1,FALSE,Cre16.g695700,Cre16.g695700,4,0,0,FALSE,0,Cre16.g695700,0
5.680377613,0.064196407,0.176044634,0.313414634,15,41,12,FALSE,Cre12.g557750,Cre12.g557750,164.0731707,29,0,FALSE,0,Cre12.g557750,96460441
8.849569251,0.232915486,0.11299985,0.066666667,15,6,5,FALSE,Cre06.g286250,Cre06.g286250,8.833333333,1,0,FALSE,0,Cre06.g286250,289812366
0,0,0,0.5,0,2,2,FALSE,"Cre10.g454250,Cre10.g454300","Cre10.g454250,Cre10.g454300",11.5,0,0,FALSE,0,"Cre10.g454250,Cre10.g454300",0
2.1,0,0.476190476,0.166666667,4,4,0,FALSE,Cre12.g486950,Cre12.g486950,5.25,4,0,FALSE,0,Cre12.g486950,0
11.83957219,0.006196626,0.084462511,0.238095238,22,7,4,FALSE,Cre01.g013800,Cre01.g013800,23.14285714,3,0,FALSE,0,Cre01.g013800,1363368
11.5915493,0.020042746,0.086269745,0.138888889,21,9,6,FALSE,Cre13.g578950,Cre13.g578950,19,3,0,FALSE,0,Cre13.g578950,4680830
8.029438822,0.121471339,0.124541705,0.207602339,19,19,6,FALSE,Cre12.g506900,Cre12.g506900,29.05263158,13,0,FALSE,0,Cre12.g506900,136246321
0,0,0,0.098901099,0,14,14,FALSE,Cre01.g014700,Cre01.g014700,37.42857143,0,0,FALSE,0,Cre01.g014700,0
7.304291287,0.566293762,0.136905822,0.083333333,20,4,1,FALSE,Cre17.g742050,Cre17.g742050,14.75,3,0,FALSE,0,Cre17.g742050,793045347
5.983333333,3.29E-04,0.167130919,0.333333333,9,3,1,FALSE,Cre16.g695850,Cre16.g695850,7.333333333,2,0,FALSE,0,Cre16.g695850,46942
2,0.041393617,0.5,0.163636364,4,11,8,FALSE,Cre12.g549350,Cre12.g549350,15.45454545,3,0,FALSE,0,Cre12.g549350,9697223
1.5,0.088217525,0.666666667,0.071428571,2,7,6,FALSE,Cre16.g660050,Cre16.g660050,8.714285714,1,0,FALSE,0,Cre16.g660050,28678558
0,0,0,0.2,0,5,5,FALSE,g9830,g9830,8.8,0,0,FALSE,0,g9830,0
1.428571429,0.003536711,0.7,0.095238095,3,7,2,FALSE,Cre14.g621750,Cre14.g621750,9.428571429,5,0,FALSE,0,Cre14.g621750,391458
9.122199593,0.286163866,0.109622684,0.155555556,15,10,3,FALSE,Cre06.g284600,Cre06.g284600,11.7,7,0,FALSE,0,Cre06.g284600,100809981
0,0,0,0.5,0,2,2,FALSE,Cre07.g337550,Cre07.g337550,24.5,0,0,FALSE,0,Cre07.g337550,0
1,1.64E-04,1,0.277777778,1,9,8,FALSE,g15309,g15309,24.44444444,1,0,FALSE,0,g15309,38932
0,0,0,0,0,3,3,FALSE,Cre17.g728950,Cre17.g728950,18.66666667,0,0,FALSE,0,Cre17.g728950,0
2.636363636,0.035075631,0.379310345,0.238095238,5,7,2,FALSE,g15269,g15269,23.57142857,5,0,FALSE,0,g15269,64411223
11.11170929,0.044381494,0.089995155,0.273684211,21,20,13,FALSE,Cre12.g497400,Cre12.g497400,33.3,7,0,FALSE,0,Cre12.g497400,47431787
9.68241206,3.06E-04,0.10328005,0.166666667,19,3,1,FALSE,Cre16.g652100,Cre16.g652100,33.66666667,2,0,FALSE,0,Cre16.g652100,21827
7.941753172,5.49E-05,0.125916782,0.418181818,18,11,2,FALSE,Cre02.g075600,Cre02.g075600,58.72727273,9,0,FALSE,0,Cre02.g075600,54922
0,0,0,0.3,0,5,5,FALSE,Cre07.g342250,Cre07.g342250,30.2,0,0,FALSE,0,Cre07.g342250,0
7.317873303,0.001525875,0.136651724,0.233333333,17,10,1,FALSE,Cre12.g507150,Cre12.g507150,51.7,9,0,FALSE,0,Cre12.g507150,2965450
1,0.020746323,1,0.238095238,1,7,6,FALSE,Cre03.g151100,Cre03.g151100,31.71428571,1,0,FALSE,0,Cre03.g151100,4352800
1,0.001898146,1,0.318181818,1,11,10,FALSE,g7166,g7166,61.18181818,1,0,FALSE,0,g7166,1168604
9.204630788,0,0.108640968,0,18,1,0,FALSE,Cre12.g528400,Cre12.g528400,10,1,0,FALSE,0,Cre12.g528400,0
8.209768316,0.158937709,0.121806117,0.266666667,17,10,2,FALSE,Cre10.g436050,Cre10.g436050,29.7,8,0,FALSE,0,Cre10.g436050,752142463
2.181818182,0.052831939,0.458333333,0.166666667,4,6,4,FALSE,Cre01.g032300,Cre01.g032300,11.5,2,0,FALSE,0,Cre01.g032300,14098131
1.333333333,0.007526723,0.75,0.166666667,2,7,5,FALSE,Cre13.g580350,Cre13.g580350,9.571428571,2,0,FALSE,0,Cre13.g580350,1605413
9.495706479,0.309862121,0.105310753,0.063636364,16,11,4,FALSE,g10359,g10359,7,7,0,FALSE,0,g10359,477670235
2.409090909,0,0.41509434,0.1,5,5,0,FALSE,Cre12.g534450,Cre12.g534450,7.2,5,0,FALSE,0,Cre12.g534450,0
10.45143745,0.139990463,0.095680619,0.1,17,6,2,FALSE,Cre02.g092750,Cre02.g092750,4.5,4,0,FALSE,0,Cre02.g092750,214186864
8.568085106,0.244716708,0.116712193,0.1,15,5,1,FALSE,g6292,g6292,20,4,0,FALSE,0,g6292,872669982
2.2,4.17E-04,0.454545455,0.285714286,3,8,7,FALSE,Cre02.g146000,Cre02.g146000,42.25,1,0,FALSE,0,Cre02.g146000,399974
1,0.038423972,1,0.295454545,1,12,11,FALSE,Cre07.g323550,Cre07.g323550,47.08333333,1,0,FALSE,0,Cre07.g323550,33267787
0,0,0,0.5,0,2,2,FALSE,Cre07.g350450,Cre07.g350450,52.5,0,0,FALSE,0,Cre07.g350450,0
0,0,0,0,0,1,1,FALSE,Cre16.g672300,Cre16.g672300,49,0,0,FALSE,0,Cre16.g672300,0
0,0,0,0.166666667,0,3,3,FALSE,Cre03.g207700,Cre03.g207700,4,0,0,FALSE,0,Cre03.g207700,0
1,0,1,0,1,1,0,FALSE,Cre12.g523300,Cre12.g523300,3,1,0,FALSE,0,Cre12.g523300,0
0,0,0,0.25,0,5,5,FALSE,Cre06.g266300,Cre06.g266300,13.6,0,0,FALSE,0,Cre06.g266300,0
3.293413174,0.121145343,0.303636364,0.18,7,26,24,FALSE,"FBP3,g16879","FBP3,g16879",41.80769231,2,0,FALSE,0,"FBP3,g16879",2014049966
7.271232877,0.227014048,0.137528259,0.166666667,20,9,3,FALSE,g18393,g18393,33.55555556,6,0,FALSE,0,g18393,802436940
8.267914194,0,0.120949489,0,21,1,0,FALSE,Cre12.g521500,Cre12.g521500,9,1,0,FALSE,0,Cre12.g521500,0
7.269230769,1.007560876,0.137566138,0.174253201,13,38,29,FALSE,Cre03.g149100,Cre03.g149100,40,9,0,FALSE,0,Cre03.g149100,2633280183
8.600686499,0.166118681,0.116269788,0.245454545,19,11,4,FALSE,Cre05.g246800,Cre05.g246800,34.09090909,7,0,FALSE,0,Cre05.g246800,1155750602
7.177777778,0.007193425,0.139318885,0.236363636,12,11,8,FALSE,g18062,g18062,38.90909091,3,0,FALSE,0,g18062,4105501
1,0.003824371,1,0.166666667,1,9,5,FALSE,g15115,g15115,31.22222222,4,0,FALSE,0,g15115,1323792
8.38993037,0.029097596,0.119190501,0.154545455,20,11,1,FALSE,Cre12.g492350,Cre12.g492350,9.909090909,10,0,FALSE,0,Cre12.g492350,10037898
8.292826552,0,0.120586147,0.196428571,19,8,0,FALSE,Cre12.g524300,Cre12.g524300,15.375,8,0,FALSE,0,Cre12.g524300,0
9.579097658,0.001191315,0.104393966,0.266666667,20,6,3,FALSE,Cre03.g186000,Cre03.g186000,16,3,0,FALSE,0,Cre03.g186000,301829
9.286565189,0.038968684,0.10768244,0.119047619,16,7,4,FALSE,Cre03.g183400,Cre03.g183400,8.714285714,3,0,FALSE,0,Cre03.g183400,14612277
5.483193277,0.0238854,0.182375479,0.229166667,9,16,6,FALSE,Cre06.g283950,Cre06.g283950,13.3125,10,0,FALSE,0,Cre06.g283950,8785963
2.619047619,0.030001366,0.381818182,0.195833333,5,16,10,FALSE,Cre07.g330250,Cre07.g330250,13.375,6,0,FALSE,0,Cre07.g330250,4390151
0,0,0,0.25,0,4,4,FALSE,Cre01.g002300,Cre01.g002300,11.5,0,0,FALSE,0,Cre01.g002300,0
0,0,0,0.247252747,0,14,14,FALSE,"Cre06.g298600,g6906","Cre06.g298600,g6906",14.85714286,0,0,FALSE,0,"Cre06.g298600,g6906",0
9.756972112,0.453216316,0.102490813,0.192307692,19,13,9,FALSE,Cre06.g255950,Cre06.g255950,34.76923077,4,0,FALSE,0,Cre06.g255950,805249389
0,0,0,0.166666667,0,3,3,FALSE,g1845,g1845,40.66666667,0,0,FALSE,0,g1845,0
1,0.002946872,1,0.188888889,1,10,9,FALSE,Cre07.g352251,Cre07.g352251,17.4,1,0,FALSE,0,Cre07.g352251,2695603
2.703703704,0.013007859,0.369863014,0.266666667,5,10,6,FALSE,Cre17.g720250,Cre17.g720250,12.2,4,0,FALSE,0,Cre17.g720250,2520580
6.710767468,0.102166173,0.149014253,0.134615385,16,13,2,FALSE,Cre13.g572450,Cre13.g572450,19.84615385,11,0,FALSE,0,Cre13.g572450,115390267
1,7.81E-04,1,0.166666667,1,3,2,FALSE,Cre09.g414450,Cre09.g414450,19.66666667,1,0,FALSE,0,Cre09.g414450,82786
1,2.69E-04,1,0.25,1,4,3,FALSE,Cre17.g707350,Cre17.g707350,14,1,0,FALSE,0,Cre17.g707350,19184
2.80239521,0.001941121,0.356837607,0.283549784,7,22,17,FALSE,g7755,g7755,88.09090909,5,0,FALSE,0,g7755,2623378
1,0,1,0,1,2,0,FALSE,Cre12.g513950,Cre12.g513950,3.5,2,0,FALSE,0,Cre12.g513950,0
0,0,0,0.083333333,0,4,4,FALSE,"CRI1,Cre16.g651923","CRI1,Cre16.g651923",3.75,0,0,FALSE,0,"CRI1,Cre16.g651923",0
2.25,0,0.444444444,0,4,2,0,FALSE,Cre12.g514850,Cre12.g514850,4.5,2,0,FALSE,0,Cre12.g514850,0
0,0,0,0,0,1,1,FALSE,g6327,g6327,2,0,0,FALSE,0,g6327,0
6.164374591,4.09E-05,0.162222458,0.492307692,14,40,19,FALSE,Cre01.g047000,Cre01.g047000,158.225,21,0,FALSE,0,Cre01.g047000,102025
3.989130435,4.27E-04,0.250681199,0.339285714,10,8,7,FALSE,Cre10.g423450,Cre10.g423450,116.875,1,0,FALSE,0,Cre10.g423450,350621
5.569338422,0.017440838,0.17955454,0.430731889,13,104,43,FALSE,Cre08.g359200,Cre08.g359200,154.7788462,61,0,FALSE,0,Cre08.g359200,163016047
5.651814131,0.257788611,0.176934339,0.355982613,13,94,44,FALSE,Cre08.g365950,Cre08.g365950,139,50,0,FALSE,0,Cre08.g365950,788051259
1,0,1,0,1,1,0,FALSE,Cre11.g475200,Cre11.g475200,13,1,0,FALSE,0,Cre11.g475200,0
7.328917314,0,0.136445802,0,20,2,0,FALSE,Cre11.g476250,Cre11.g476250,50,2,0,FALSE,0,Cre11.g476250,0
6.406122449,0.005814304,0.156100669,0.336507937,14,36,28,FALSE,Cre16.g683250,Cre16.g683250,117.1388889,8,0,FALSE,0,Cre16.g683250,29927174
3.873015873,0.149087995,0.258196721,0.376371765,11,122,105,FALSE,"Cre15.g637700,Cre15.g637750,g15379","Cre15.g637700,Cre15.g637750,g15379",147.2213115,17,0,FALSE,0,"Cre15.g637700,Cre15.g637750,g15379",178723030
2.3,0.849252181,0.434782609,0.185013876,5,47,35,FALSE,Cre10.g434800,Cre10.g434800,48.59574468,12,0,FALSE,0,Cre10.g434800,659105669
3.265306122,0.129407838,0.30625,0.207936508,6,36,31,FALSE,g13684,g13684,50.63888889,5,0,FALSE,0,g13684,150564656
2.534482759,0.239675011,0.394557823,0.21010101,6,45,29,FALSE,g13464,g13464,51.64444444,16,0,FALSE,0,g13464,346698324
1.25,0.001031829,0.8,0.1,2,5,2,FALSE,g5923,g5923,6.8,3,0,FALSE,0,g5923,73527
5.776636019,0.257605462,0.173111132,0.355918367,14,50,17,FALSE,g1877,g1877,131.52,33,0,FALSE,0,g1877,1176162840
5.572681704,0.037828123,0.179446818,0.423358499,14,94,26,FALSE,Cre06.g307300,Cre06.g307300,155.7021277,68,0,FALSE,0,Cre06.g307300,121550035
0,0,0,0.333333333,0,3,3,FALSE,Cre15.g638450,Cre15.g638450,8.333333333,0,0,FALSE,0,Cre15.g638450,0
6.065054212,0.001986999,0.164878988,0.445193172,15,106,11,FALSE,Cre01.g024000,Cre01.g024000,159.4433962,95,0,FALSE,0,Cre01.g024000,2327225
5.855233853,0.365428761,0.170787372,0.196448087,14,61,4,FALSE,Cre01.g039550,Cre01.g039550,51.21311475,57,0,FALSE,0,Cre01.g039550,789108602
6.532608696,0.065388206,0.153078203,0.168478261,16,24,1,FALSE,g5867,g5867,23.41666667,23,0,FALSE,0,g5867,120895221
1,4.92E-05,1,0.333333333,1,3,2,FALSE,g10156,g10156,3.666666667,1,0,FALSE,0,g10156,7012
4.049586777,0.024348221,0.246938776,0.1,10,5,2,FALSE,Cre17.g705500,Cre17.g705500,11.2,3,0,FALSE,0,Cre17.g705500,11432806
0,0,0,0,0,2,2,FALSE,"Cre16.g647534,NRX4,g15673,g15674,g15675","Cre16.g647534,NRX4,g15673,g15674,g15675",13,0,0,FALSE,0,"Cre16.g647534,NRX4,g15673,g15674,g15675",0
6.390715667,0.81733583,0.156476998,0.199116101,15,92,45,FALSE,Cre08.g373500,Cre08.g373500,54.08695652,47,0,FALSE,0,Cre08.g373500,2879988637
6.528379773,0.191578781,0.153177363,0.195445135,15,70,6,FALSE,g15210,g15210,52.62857143,64,0,FALSE,0,g15210,395013210
7.721227621,0.007773457,0.129513084,0.302955665,17,29,5,FALSE,g13803,g13803,54.75862069,24,0,FALSE,0,g13803,2689500
2.333333333,0.001425001,0.428571429,0.3,3,5,2,FALSE,Cre02.g085600,Cre02.g085600,50.6,3,0,FALSE,0,Cre02.g085600,130735
5.941233609,0.058109652,0.168315213,0.226027397,15,74,3,FALSE,Cre06.g259450,Cre06.g259450,98.01351351,71,0,FALSE,0,Cre06.g259450,182112034
0,0,0,0.5,0,2,2,FALSE,Cre02.g082250,Cre02.g082250,2.5,0,0,FALSE,0,Cre02.g082250,0
1,9.82E-05,1,0.166666667,1,3,1,FALSE,Cre09.g411300,Cre09.g411300,2,2,0,FALSE,0,Cre09.g411300,7001
5.008196721,0,0.199672668,0.5,11,2,0,FALSE,g11753,g11753,4,2,0,FALSE,0,g11753,0
0,0,0,0,0,1,1,FALSE,"Cre02.g089850,g1678","Cre02.g089850,g1678",20,0,0,FALSE,0,"Cre02.g089850,g1678",0
1.884615385,0.516660806,0.530612245,0.237634409,3,31,24,FALSE,Cre16.g648900,Cre16.g648900,64.90322581,7,0,FALSE,0,Cre16.g648900,641214178
7.433913604,0.012875925,0.134518647,0.286538462,20,40,12,FALSE,Cre13.g565850,Cre13.g565850,120.975,28,0,FALSE,0,Cre13.g565850,12674406
5.91000878,0.005400204,0.169204486,0.225274725,17,14,1,FALSE,"Cre01.g036650,Cre01.g036700","Cre01.g036650,Cre01.g036700",47.78571429,13,0,FALSE,0,"Cre01.g036650,Cre01.g036700",1970871
5.965264188,0.066293301,0.167637169,0.183497537,17,29,5,FALSE,"g11309,g11310","g11309,g11310",55.65517241,24,0,FALSE,0,"g11309,g11310",44249782
5.335403727,7.120753931,0.187427241,0.147997591,16,82,33,FALSE,Cre07.g314200,Cre07.g314200,65.02439024,49,0,FALSE,0,Cre07.g314200,20737020328
5.443969204,2.94968517,0.183689503,0.151567944,13,42,20,FALSE,"Cre17.g725100,Cre17.g725150","Cre17.g725100,Cre17.g725150",49.83333333,22,0,FALSE,0,"Cre17.g725100,Cre17.g725150",4534235404
4.689189189,10.41380576,0.213256484,0.15583508,14,54,29,FALSE,Cre12.g517350,Cre12.g517350,51.7037037,25,0,FALSE,0,Cre12.g517350,45172354516
5.558685446,1.612187125,0.179898649,0.156028369,15,48,28,FALSE,Cre07.g330300,Cre07.g330300,44.20833333,20,0,FALSE,0,Cre07.g330300,2064747750
2.592592593,0.030178663,0.385714286,0.23236715,5,46,42,FALSE,g13647,g13647,82.45652174,4,0,FALSE,0,g13647,167862427
1.333333333,0,0.75,0.5,2,2,0,FALSE,g11638,g11638,2.5,2,0,FALSE,0,g11638,0
7.173429683,0.106279185,0.139403332,0.198319328,18,35,16,FALSE,Cre05.g242000,Cre05.g242000,36.4,19,0,FALSE,0,Cre05.g242000,257049866
3.5,0,0.285714286,0,7,3,0,FALSE,g11998,g11998,3.666666667,3,0,FALSE,0,g11998,0
0,0,0,0,0,2,2,FALSE,g13810,g13810,2,0,0,FALSE,0,g13810,0
